Temperature;Date;Time
22.5;2021-10-15;13:37:47.439338746
22.5;2021-10-15;13:37:51.230219188
22.5;2021-10-15;13:37:55.008491239
22.5;2021-10-15;13:37:58.809303783
-300.0;2021-10-15;13:38:01.118851485
22.5;2021-10-15;13:38:05.440746614
22.5;2021-10-15;13:38:10.218742155
22.5;2021-10-15;13:38:12.561297581
22.5;2021-10-15;13:38:15.848029802
22.5;2021-10-15;13:38:21.716538923
22.5;2021-10-15;13:38:24.520845691
22.5;2021-10-15;13:38:27.848073279
22.5;2021-10-15;13:38:31.158240783
22.5;2021-10-15;13:38:36.486570955
22.5;2021-10-15;13:38:38.798627511
22.5;2021-10-15;13:38:43.983837622
22.5;2021-10-15;13:38:45.849480912
22.5;2021-10-15;13:38:50.166726199
22.5;2021-10-15;13:38:57.816619120
22.5;2021-10-15;13:39:00.636531140
22.5;2021-10-15;13:39:06.485514810
22.5;2021-10-15;13:39:08.327770526
22.5;2021-10-15;13:39:12.557277422
22.5;2021-10-15;13:39:17.307561737
22.5;2021-10-15;13:39:20.107643526
-300.0;2021-10-15;13:39:24.817089216
22.5;2021-10-15;13:39:27.677829381
22.5;2021-10-15;13:39:31.487239842
22.5;2021-10-15;13:39:34.756911189
22.5;2021-10-15;13:39:38.517752769
22.5;2021-10-15;13:39:43.207064777
22.5;2021-10-15;13:39:46.485349054
-300.0;2021-10-15;13:39:49.839994985
22.5;2021-10-15;13:39:55.168915968
22.5;2021-10-15;13:39:58.787242775
22.5;2021-10-15;13:40:01.657026384
22.5;2021-10-15;13:40:05.407046591
22.5;2021-10-15;13:40:09.674978633
22.5;2021-10-15;13:40:13.924723891
22.5;2021-10-15;13:40:16.697784613
22.5;2021-10-15;13:40:19.005908210
22.5;2021-10-15;13:40:26.484819848
22.5;2021-10-15;13:40:30.765921211
-300.0;2021-10-15;13:40:34.046135432
-300.0;2021-10-15;13:40:37.787523399
22.5;2021-10-15;13:40:41.076502893
22.5;2021-10-15;13:40:45.396487733
22.5;2021-10-15;13:40:50.614265622
22.5;2021-10-15;13:40:52.475386769
22.5;2021-10-15;13:40:56.036187622
22.5;2021-10-15;13:41:01.203999370
22.5;2021-10-15;13:41:05.045940631
22.5;2021-10-15;13:41:08.873685529
22.5;2021-10-15;13:41:11.186018497
22.5;2021-10-15;13:41:14.935261726
22.5;2021-10-15;13:41:18.683385335
22.5;2021-10-15;13:41:21.007620575
22.5;2021-10-15;13:41:24.745865141
22.5;2021-10-15;13:41:29.513923244
22.5;2021-10-15;13:41:32.827653150
22.5;2021-10-15;13:41:36.666711100
22.5;2021-10-15;13:41:40.445440671
22.5;2021-10-15;13:41:45.694706344
22.5;2021-10-15;13:41:47.517367747
22.5;2021-10-15;13:41:51.725337353
22.5;2021-10-15;13:41:54.524887175
22.5;2021-10-15;13:41:59.265355443
22.5;2021-10-15;13:42:02.046032041
22.5;2021-10-15;13:42:05.344580155
22.5;2021-10-15;13:42:09.604627752
22.5;2021-10-15;13:42:12.894887209
22.5;2021-10-15;13:42:15.205711782
22.5;2021-10-15;13:42:22.674805367
22.5;2021-10-15;13:42:25.456891204
22.5;2021-10-15;13:42:30.256432377
22.5;2021-10-15;13:42:33.545201387
22.5;2021-10-15;13:42:36.164420262
22.5;2021-10-15;13:42:41.324196774
22.5;2021-10-15;13:42:44.145555089
-300.0;2021-10-15;13:42:48.895626702
22.5;2021-10-15;13:42:53.155827974
22.5;2021-10-15;13:42:55.974538648
22.5;2021-10-15;13:43:00.704264169
22.5;2021-10-15;13:43:04.481944973
22.5;2021-10-15;13:43:06.834333156
22.5;2021-10-15;13:43:10.124009477
22.5;2021-10-15;13:43:14.803856281
22.5;2021-10-15;13:43:19.041686174
-300.0;2021-10-15;13:43:21.482655166
22.5;2021-10-15;13:43:26.686019791
22.5;2021-10-15;13:43:29.973785053
22.5;2021-10-15;13:43:33.723248870
22.5;2021-10-15;13:43:41.203402865
22.75;2021-10-15;13:43:44.015719583
22.5;2021-10-15;13:43:48.712937584
22.5;2021-10-15;13:43:51.023100839
22.75;2021-10-15;13:43:55.341172168
22.5;2021-10-15;13:43:58.490997982
22.5;2021-10-15;13:44:02.844486590
-300.0;2021-10-15;13:44:07.010465615
22.5;2021-10-15;13:44:10.732723990
-300.0;2021-10-15;13:44:16.282943977
22.5;2021-10-15;13:44:20.132719941
