Temperature;Date;Time
29.0;2021-10-15;13:41:25.724546026
29.0;2021-10-15;13:41:30.497760533
-300.0;2021-10-15;13:41:34.324007146
29.0;2021-10-15;13:41:37.633656966
29.0;2021-10-15;13:41:41.955319262
29.0;2021-10-15;13:41:45.223840174
-300.0;2021-10-15;13:41:48.003672707
29.0;2021-10-15;13:41:51.255030969
29.0;2021-10-15;13:41:55.945056842
29.0;2021-10-15;13:41:58.325250608
-300.0;2021-10-15;13:42:02.533574163
29.0;2021-10-15;13:42:06.835870533
29.0;2021-10-15;13:42:13.364647787
-300.0;2021-10-15;13:42:17.124391558
29.0;2021-10-15;13:42:19.426500990
29.0;2021-10-15;13:42:23.614724717
29.0;2021-10-15;13:42:26.482521570
29.0;2021-10-15;13:42:29.772955871
-300.0;2021-10-15;13:42:32.602658515
28.75;2021-10-15;13:42:37.606043005
29.0;2021-10-15;13:42:41.834788763
29.0;2021-10-15;13:42:43.675018266
-300.0;2021-10-15;13:42:47.963760788
29.0;2021-10-15;13:42:51.226208902
-300.0;2021-10-15;13:42:56.954589486
-300.0;2021-10-15;13:42:59.266522168
29.0;2021-10-15;13:43:03.054007853
29.0;2021-10-15;13:43:08.256732673
-300.0;2021-10-15;13:43:12.005152294
